Classifier,Based on AE,sigma,precision,recall,f-score,max_iter,auc,n_estimators,max_depth,min_samples_leaf,numEstimators,C,gamma,kernel,probability,algorithm,leaf_size,n_neighbors,sigma_base,sigma_mult,contamination,n_bins
ReconstructionThreshold,20240219002935,3.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219002935,4.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219002935,4.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219002935,4.4,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219002935,4.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219002935,4.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219002935,5.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219002935,5.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219002935,5.4,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219002935,5.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
LogisticRegression,20240219002935,,0.0,0.0,0.0,100.0,0.4444444444444445,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240219002935,,0.5,0.3333333333333333,0.4,,0.4444444444444444,10.0,,,,,,,,,,,,,,
RandomForestClassifier,20240219002935,,0.0,0.0,0.0,,0.5,10.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240219002935,,0.0,0.0,0.0,,0.0,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240219002935,,0.5,0.3333333333333333,0.4,,0.6111111111111112,,,,1000.0,,,,,,,,,,,
KNeighborsClassifier,20240219002935,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666667,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240219002935,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240219002935,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,,,1e-07,
HBOS,20240219002935,,0.25,0.3333333333333333,0.2857142857142857,,0.1666666666666666,,,,,,,,,,,,,,1e-07,3.0
ReconstructionThreshold,20240219003018,0.8,0.6428571428571429,0.5625,0.6000000000000001,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,1.0,0.75,0.5625,0.6428571428571429,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,1.2000000000000002,0.8181818181818182,0.5625,0.6666666666666666,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,1.4,0.7777777777777778,0.4375,0.56,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,1.6,0.875,0.4375,0.5833333333333334,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,1.8,0.8333333333333334,0.3125,0.4545454545454545,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,2.0,0.8333333333333334,0.3125,0.4545454545454545,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,2.2,0.75,0.1875,0.3,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,2.4000000000000004,0.6666666666666666,0.125,0.2105263157894736,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,2.6,1.0,0.125,0.2222222222222222,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,2.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,3.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,3.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,3.4000000000000004,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,3.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,3.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,4.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,4.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,4.4,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,4.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,4.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,5.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,5.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,5.4,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219003018,5.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
LogisticRegression,20240219003018,,0.8,1.0,0.888888888888889,100.0,1.0,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240219003018,,0.8,1.0,0.888888888888889,,0.9375,10.0,,,,,,,,,,,,,,
RandomForestClassifier,20240219003018,,0.8,1.0,0.888888888888889,,0.9375,1000.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240219003018,,0.8,1.0,0.888888888888889,,0.75,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240219003018,,0.8,1.0,0.888888888888889,,0.875,,,,1000.0,,,,,,,,,,,
SVC,20240219003018,,0.0,0.0,0.0,,0.0,,,,,100.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240219003018,,0.6666666666666666,1.0,0.8,,0.5,,,,,,,,,kd_tree,1.0,1.0,,,,
GMM,20240219003018,,0.6666666666666666,1.0,0.8,,0.5,,,,,,,,,,,,-10.0,0.01,,
ABOD,20240219003018,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240219003018,,1.0,0.25,0.4,,0.625,,,,,,,,,,,,,,1e-07,
HBOS,20240219003018,,1.0,0.5,0.6666666666666666,,0.75,,,,,,,,,,,,,,1e-07,3.0
ReconstructionThreshold,20240219145833,0.8,0.5333333333333333,0.5,0.5161290322580646,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,1.0,0.6666666666666666,0.5,0.5714285714285715,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,1.2000000000000002,0.7,0.4375,0.5384615384615384,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,1.4,0.7777777777777778,0.4375,0.56,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,1.6,0.7777777777777778,0.4375,0.56,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,1.8,0.75,0.375,0.5,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,2.0,0.75,0.375,0.5,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,2.2,0.8571428571428571,0.375,0.5217391304347825,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,2.4000000000000004,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,2.6,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,2.8,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,3.0,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,3.2,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,3.4000000000000004,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,3.6000000000000005,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,3.8,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,4.0,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,4.2,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,4.4,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,4.6000000000000005,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,4.8,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,5.0,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,5.2,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,5.4,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145833,5.6000000000000005,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240219145833,,0.3333333333333333,0.5,0.4,,0.5,10.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240219145833,,0.3333333333333333,0.5,0.4,,0.5,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240219145833,,0.3333333333333333,0.5,0.4,,0.625,,,,1000.0,,,,,,,,,,,
KNeighborsClassifier,20240219145833,,0.2,0.5,0.2857142857142857,,0.25,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240219145833,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240219145833,,1.0,0.5,0.6666666666666666,,0.75,,,,,,,,,,,,,,1e-07,
HBOS,20240219145833,,1.0,0.5,0.6666666666666666,,0.75,,,,,,,,,,,,,,1e-07,3.0
ReconstructionThreshold,20240219145917,0.8,0.4736842105263157,0.5625,0.5142857142857142,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,1.0,0.5333333333333333,0.5,0.5161290322580646,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,1.2000000000000002,0.6153846153846154,0.5,0.5517241379310345,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,1.4,0.6153846153846154,0.5,0.5517241379310345,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,1.6,0.7272727272727273,0.5,0.5925925925925926,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,1.8,0.8,0.5,0.6153846153846154,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,2.0,0.7777777777777778,0.4375,0.56,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,2.2,0.7777777777777778,0.4375,0.56,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,2.4000000000000004,0.875,0.4375,0.5833333333333334,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,2.6,0.875,0.4375,0.5833333333333334,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,2.8,0.8571428571428571,0.375,0.5217391304347825,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,3.0,0.8571428571428571,0.375,0.5217391304347825,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,3.2,0.8571428571428571,0.375,0.5217391304347825,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,3.4000000000000004,0.8571428571428571,0.375,0.5217391304347825,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,3.6000000000000005,0.8333333333333334,0.3125,0.4545454545454545,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,3.8,0.8,0.25,0.3809523809523809,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,4.0,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,4.2,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,4.4,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,4.6000000000000005,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,4.8,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,5.0,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,5.2,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,5.4,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219145917,5.6000000000000005,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
LogisticRegression,20240219145917,,0.5,0.6666666666666666,0.5714285714285715,100.0,0.5555555555555556,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240219145917,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.888888888888889,100.0,,,,,,,,,,,,,,
RandomForestClassifier,20240219145917,,0.75,1.0,0.8571428571428571,,0.7777777777777779,100.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240219145917,,0.75,1.0,0.8571428571428571,,1.0,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240219145917,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,1000.0,,,,,,,,,,,
SVC,20240219145917,,0.5,0.3333333333333333,0.4,,0.5555555555555556,,,,,10.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240219145917,,0.5,0.3333333333333333,0.4,,0.5,,,,,,,,,kd_tree,1.0,6.0,,,,
ABOD,20240219145917,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240219145917,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666667,,,,,,,,,,,,,,1e-07,
ReconstructionThreshold,20240219150008,0.8,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,1.0,0.7777777777777778,0.4375,0.56,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,1.2000000000000002,0.7777777777777778,0.4375,0.56,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,1.4,0.75,0.375,0.5,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,1.6,0.8333333333333334,0.3125,0.4545454545454545,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,1.8,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,2.0,1.0,0.125,0.2222222222222222,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,2.2,1.0,0.125,0.2222222222222222,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,2.4000000000000004,1.0,0.125,0.2222222222222222,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,2.6,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,2.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,3.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,3.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,3.4000000000000004,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,3.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,3.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,4.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,4.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,4.4,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,4.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,4.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240219150008,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240219150008,,0.75,1.0,0.8571428571428571,,1.0,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240219150008,,0.6,1.0,0.7499999999999999,,0.888888888888889,1000.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240219150008,,0.5,0.6666666666666666,0.5714285714285715,,0.5,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240219150008,,0.6,1.0,0.7499999999999999,,0.4444444444444445,,,,1000.0,,,,,,,,,,,
KNeighborsClassifier,20240219150008,,0.6,1.0,0.7499999999999999,,0.6666666666666667,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240219150008,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240219150008,,1.0,0.3333333333333333,0.5,,0.6666666666666666,,,,,,,,,,,,,,1e-07,
HBOS,20240219150008,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666667,,,,,,,,,,,,,,1e-07,3.0
ReconstructionThreshold,20240221174756,0.8,0.6153846153846154,0.5,0.5517241379310345,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,1.0,0.6363636363636364,0.4375,0.5185185185185185,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,1.2000000000000002,0.6363636363636364,0.4375,0.5185185185185185,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,1.4,0.7,0.4375,0.5384615384615384,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,1.6,0.8333333333333334,0.3125,0.4545454545454545,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,1.8,0.8333333333333334,0.3125,0.4545454545454545,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,2.0,0.75,0.1875,0.3,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,2.2,0.6666666666666666,0.125,0.2105263157894736,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,2.4000000000000004,0.6666666666666666,0.125,0.2105263157894736,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,2.6,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,2.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,3.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,3.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,3.4000000000000004,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,3.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,3.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,4.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,4.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,4.4,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,4.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,4.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,5.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174756,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
GradientBoostingClassifier,20240221174756,,0.0,0.0,0.0,,0.0999999999999999,,5.0,1.0,,,,,,,,,,,,
ABOD,20240221174756,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240221174756,,0.0,0.0,0.0,,0.2,,,,,,,,,,,,,,1e-07,
HBOS,20240221174756,,0.0,0.0,0.0,,0.3,,,,,,,,,,,,,,1e-07,3.0
ReconstructionThreshold,20240221174845,0.8,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,1.0,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,1.2000000000000002,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,1.4,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,1.6,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,1.8,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,2.0,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,2.2,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,2.4000000000000004,0.2352941176470588,0.25,0.2424242424242424,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,2.6,0.1875,0.1875,0.1875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,2.8,0.1875,0.1875,0.1875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,3.0,0.1875,0.1875,0.1875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,3.2,0.1875,0.1875,0.1875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,3.4000000000000004,0.1875,0.1875,0.1875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,3.6000000000000005,0.1875,0.1875,0.1875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,3.8,0.1875,0.1875,0.1875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,4.0,0.1875,0.1875,0.1875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,4.2,0.1875,0.1875,0.1875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,4.4,0.1875,0.1875,0.1875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,4.6000000000000005,0.1875,0.1875,0.1875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,4.8,0.1875,0.1875,0.1875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,5.0,0.1875,0.1875,0.1875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,5.2,0.1875,0.1875,0.1875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,5.4,0.1875,0.1875,0.1875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174845,5.6000000000000005,0.1875,0.1875,0.1875,,,,,,,,,,,,,,,,,
LogisticRegression,20240221174845,,1.0,1.0,1.0,100.0,1.0,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240221174845,,1.0,1.0,1.0,,1.0,10.0,,,,,,,,,,,,,,
RandomForestClassifier,20240221174845,,1.0,1.0,1.0,,1.0,10.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240221174845,,1.0,1.0,1.0,,1.0,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240221174845,,1.0,1.0,1.0,,1.0,,,,1000.0,,,,,,,,,,,
SVC,20240221174845,,1.0,1.0,1.0,,1.0,,,,,1.0,0.001,rbf,True,,,,,,,
KNeighborsClassifier,20240221174845,,1.0,1.0,1.0,,1.0,,,,,,,,,kd_tree,1.0,1.0,,,,
GMM,20240221174845,,0.75,1.0,0.8571428571428571,,0.8333333333333334,,,,,,,,,,,,-10.0,0.01,,
ABOD,20240221174845,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240221174845,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1e-07,
HBOS,20240221174845,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1e-07,3.0
ReconstructionThreshold,20240221174929,0.8,0.35,0.4375,0.3888888888888888,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,1.0,0.3157894736842105,0.375,0.3428571428571428,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,1.2000000000000002,0.3157894736842105,0.375,0.3428571428571428,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,1.4,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,1.6,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,1.8,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,2.0,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,2.2,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,2.4000000000000004,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,2.6,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,2.8,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,3.0,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,3.2,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,3.4000000000000004,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,3.6000000000000005,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,3.8,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,4.0,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,4.2,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,4.4,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240221174929,4.6000000000000005,0.2777777777777778,0.3125,0.2941176470588235,,,,,,,,,,,,,,,,,
