Classifier,Based on AE,sigma,precision,recall,f-score,max_iter,auc,n_estimators,max_depth,min_samples_leaf,numEstimators,C,gamma,kernel,probability,algorithm,leaf_size,n_neighbors,contamination,n_bins,sigma_base,sigma_mult
ReconstructionThreshold,20240214011555,3.2,0.4597156398104265,0.6928571428571428,0.5527065527065527,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011555,3.4000000000000004,0.4653465346534653,0.6714285714285714,0.5497076023391813,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011555,3.6000000000000005,0.46524064171123,0.6214285714285714,0.5321100917431193,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011555,3.8,0.4550561797752809,0.5785714285714286,0.5094339622641509,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011555,4.0,0.4482758620689655,0.5571428571428572,0.4968152866242038,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011555,4.2,0.4556213017751479,0.55,0.4983818770226537,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011555,4.4,0.4539877300613497,0.5285714285714286,0.4884488448844885,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011555,4.6000000000000005,0.45625,0.5214285714285715,0.4866666666666667,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011555,4.8,0.4437086092715231,0.4785714285714286,0.4604810996563574,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011555,5.0,0.4545454545454545,0.4642857142857143,0.4593639575971731,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011555,5.2,0.4428571428571428,0.4428571428571428,0.4428571428571428,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011555,5.4,0.4393939393939394,0.4142857142857143,0.4264705882352941,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011555,5.6000000000000005,0.4341085271317829,0.4,0.4163568773234201,,,,,,,,,,,,,,,,,
LogisticRegression,20240214011555,,0.5185185185185185,0.4827586206896552,0.5,100.0,0.524904214559387,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240214011555,,0.6666666666666666,0.4827586206896552,0.56,,0.6213282247765007,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240214011555,,0.5,0.2758620689655172,0.3555555555555555,,0.598978288633461,1000.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240214011555,,0.6071428571428571,0.5862068965517241,0.5964912280701754,,0.6628352490421455,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240214011555,,0.5925925925925926,0.5517241379310345,0.5714285714285714,,0.5644955300127714,,,,1000.0,,,,,,,,,,,
SVC,20240214011555,,0.6,0.4137931034482758,0.4897959183673469,,0.5338441890166028,,,,,10.0,0.001,rbf,True,,,,,,,
ABOD,20240214011555,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240214011555,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240214011555,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240214011952,0.8,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,1.0,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,1.2000000000000002,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,1.4,0.4962686567164179,0.9851851851851852,0.6600496277915633,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,1.6,0.4943396226415094,0.9703703703703704,0.6549999999999999,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,1.8,0.4901960784313725,0.925925925925926,0.6410256410256411,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,2.0,0.4876033057851239,0.8740740740740741,0.6259946949602122,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,2.2,0.4933333333333333,0.8222222222222222,0.6166666666666666,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,2.4000000000000004,0.5,0.762962962962963,0.6041055718475072,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,2.6,0.5103092783505154,0.7333333333333333,0.6018237082066868,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,2.8,0.5027932960893855,0.6666666666666666,0.5732484076433121,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,3.0,0.4878048780487805,0.5925925925925926,0.5351170568561873,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,3.2,0.4838709677419355,0.5555555555555556,0.5172413793103449,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,3.4000000000000004,0.4829931972789115,0.5259259259259259,0.5035460992907801,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,3.6000000000000005,0.5,0.5185185185185185,0.509090909090909,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,3.8,0.4888888888888889,0.4888888888888889,0.4888888888888889,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,4.0,0.4728682170542636,0.4518518518518518,0.4621212121212121,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,4.2,0.4715447154471545,0.4296296296296296,0.4496124031007751,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,4.4,0.4871794871794871,0.4222222222222222,0.4523809523809524,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,4.6000000000000005,0.4867256637168141,0.4074074074074074,0.4435483870967742,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,4.8,0.4814814814814814,0.3851851851851852,0.4279835390946502,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,5.0,0.4903846153846153,0.3777777777777777,0.4267782426778242,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,5.2,0.4845360824742268,0.3481481481481481,0.4051724137931034,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,5.4,0.4731182795698925,0.3259259259259259,0.3859649122807018,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214011952,5.6000000000000005,0.4719101123595505,0.3111111111111111,0.375,,,,,,,,,,,,,,,,,
LogisticRegression,20240214011952,,0.5555555555555556,0.5172413793103449,0.5357142857142857,100.0,0.5489655172413793,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240214011952,,0.7368421052631579,0.4827586206896552,0.5833333333333334,,0.6165517241379309,100.0,,,,,,,,,,,,,,
RandomForestClassifier,20240214011952,,0.5294117647058824,0.3103448275862069,0.391304347826087,,0.5331034482758621,1000.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240214011952,,0.48,0.4137931034482758,0.4444444444444445,,0.4827586206896552,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240214011952,,0.4761904761904761,0.3448275862068966,0.3999999999999999,,0.456551724137931,,,,1000.0,,,,,,,,,,,
SVC,20240214011952,,0.4782608695652174,0.3793103448275862,0.4230769230769231,,0.4496551724137931,,,,,10.0,0.0001,rbf,True,,,,,,,
KNeighborsClassifier,20240214011952,,0.4827586206896552,0.4827586206896552,0.4827586206896552,,0.4413793103448276,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240214011952,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240214011952,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240214011952,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240214012645,0.8,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,1.0,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,1.2000000000000002,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,1.4,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,1.6,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,1.8,0.4981412639405204,0.9925925925925926,0.6633663366336634,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,2.0,0.4981412639405204,0.9925925925925926,0.6633663366336634,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,2.2,0.4981132075471698,0.9777777777777776,0.6599999999999999,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,2.4000000000000004,0.4980694980694981,0.9555555555555556,0.6548223350253807,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,2.6,0.4860557768924303,0.9037037037037036,0.6321243523316062,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,2.8,0.4857142857142857,0.8814814814814815,0.6263157894736842,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,3.0,0.4892703862660944,0.8444444444444444,0.6195652173913043,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,3.2,0.5,0.8296296296296296,0.6239554317548747,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,3.4000000000000004,0.5046728971962616,0.8,0.6189111747851002,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,3.6000000000000005,0.5125628140703518,0.7555555555555555,0.6107784431137724,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,3.8,0.5053191489361702,0.7037037037037037,0.5882352941176472,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,4.0,0.4915254237288136,0.6444444444444445,0.5576923076923077,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,4.2,0.4912280701754385,0.6222222222222222,0.5490196078431373,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,4.4,0.4817073170731707,0.5851851851851851,0.5284280936454849,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,4.6000000000000005,0.4746835443037974,0.5555555555555556,0.5119453924914675,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,4.8,0.4868421052631579,0.5481481481481482,0.5156794425087108,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,5.0,0.4931506849315068,0.5333333333333333,0.5124555160142348,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,5.2,0.4927536231884058,0.5037037037037037,0.4981684981684981,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,5.4,0.4848484848484848,0.4740740740740741,0.4794007490636704,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214012645,5.6000000000000005,0.4806201550387597,0.4592592592592592,0.4696969696969697,,,,,,,,,,,,,,,,,
LogisticRegression,20240214012645,,0.6190476190476191,0.4333333333333333,0.5098039215686274,100.0,0.4888888888888889,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240214012645,,0.7647058823529411,0.4333333333333333,0.5531914893617021,,0.66875,10.0,,,,,,,,,,,,,,
RandomForestClassifier,20240214012645,,0.5,0.2,0.2857142857142857,,0.4520833333333333,10.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240214012645,,0.5217391304347826,0.4,0.4528301886792453,,0.5583333333333333,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240214012645,,0.631578947368421,0.4,0.4897959183673469,,0.6041666666666667,,,,1000.0,,,,,,,,,,,
SVC,20240214012645,,0.56,0.4666666666666667,0.509090909090909,,0.5222222222222223,,,,,100.0,0.001,rbf,True,,,,,,,
KNeighborsClassifier,20240214012645,,0.5384615384615384,0.9333333333333332,0.6829268292682926,,0.4145833333333333,,,,,,,,,kd_tree,1.0,11.0,,,,
ABOD,20240214012645,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240214012645,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240214012645,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240214013020,0.8,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,1.0,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,1.2000000000000002,0.4981949458483754,0.9857142857142858,0.6618705035971223,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,1.4,0.4945454545454545,0.9714285714285714,0.655421686746988,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,1.6,0.4944649446494465,0.9571428571428572,0.6520681265206812,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,1.8,0.4904214559386973,0.9142857142857144,0.6384039900249376,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,2.0,0.4853556485355648,0.8285714285714286,0.6121372031662269,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,2.2,0.481651376146789,0.75,0.5865921787709496,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,2.4000000000000004,0.47,0.6714285714285714,0.552941176470588,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,2.6,0.4656084656084656,0.6285714285714286,0.5349544072948328,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,2.8,0.456043956043956,0.5928571428571429,0.515527950310559,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,3.0,0.4593023255813953,0.5642857142857143,0.5064102564102564,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,3.2,0.4629629629629629,0.5357142857142857,0.4966887417218543,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,3.4000000000000004,0.4451612903225806,0.4928571428571429,0.4677966101694915,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,3.6000000000000005,0.4344827586206896,0.45,0.4421052631578948,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,3.8,0.4397163120567376,0.4428571428571428,0.4412811387900356,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,4.0,0.437037037037037,0.4214285714285714,0.4290909090909091,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,4.2,0.4318181818181818,0.4071428571428571,0.4191176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,4.4,0.4390243902439024,0.3857142857142857,0.4106463878326996,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,4.6000000000000005,0.4416666666666666,0.3785714285714285,0.4076923076923077,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,4.8,0.4406779661016949,0.3714285714285714,0.4031007751937984,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,5.0,0.4482758620689655,0.3714285714285714,0.40625,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,5.2,0.4403669724770642,0.3428571428571428,0.3855421686746988,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,5.4,0.4476190476190476,0.3357142857142857,0.3836734693877551,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013020,5.6000000000000005,0.4423076923076923,0.3285714285714285,0.3770491803278688,,,,,,,,,,,,,,,,,
LogisticRegression,20240214013020,,0.4827586206896552,0.4666666666666667,0.4745762711864407,100.0,0.4243589743589744,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240214013020,,0.5454545454545454,0.6,0.5714285714285713,,0.5224358974358974,100.0,,,,,,,,,,,,,,
RandomForestClassifier,20240214013020,,0.59375,0.6333333333333333,0.6129032258064516,,0.5955128205128206,100.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240214013020,,0.6296296296296297,0.5666666666666667,0.5964912280701755,,0.6230769230769231,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240214013020,,0.5666666666666667,0.5666666666666667,0.5666666666666667,,0.5282051282051282,,,,1000.0,,,,,,,,,,,
SVC,20240214013020,,0.5714285714285714,0.5333333333333333,0.5517241379310344,,0.5679487179487179,,,,,1.0,0.001,rbf,True,,,,,,,
KNeighborsClassifier,20240214013020,,0.5238095238095238,0.7333333333333333,0.611111111111111,,0.4756410256410256,,,,,,,,,kd_tree,1.0,11.0,,,,
ABOD,20240214013020,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240214013020,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240214013020,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240214013704,0.8,0.5035971223021583,1.0,0.6698564593301435,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,1.0,0.5035971223021583,1.0,0.6698564593301435,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,1.2000000000000002,0.5035971223021583,1.0,0.6698564593301435,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,1.4,0.5035971223021583,1.0,0.6698564593301435,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,1.6,0.5018050541516246,0.9928571428571428,0.6666666666666667,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,1.8,0.5,0.9857142857142858,0.6634615384615384,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,2.0,0.4981684981684982,0.9714285714285714,0.6585956416464891,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,2.2,0.5,0.9642857142857144,0.6585365853658536,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,2.4000000000000004,0.4942528735632184,0.9214285714285714,0.6433915211970075,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,2.6,0.4860557768924303,0.8714285714285714,0.6240409207161126,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,2.8,0.4875,0.8357142857142857,0.6157894736842106,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,3.0,0.4776785714285714,0.7642857142857142,0.5879120879120879,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,3.2,0.4764150943396226,0.7214285714285714,0.5738636363636364,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,3.4000000000000004,0.4676616915422885,0.6714285714285714,0.5513196480938416,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,3.6000000000000005,0.4739583333333333,0.65,0.5481927710843373,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,3.8,0.4619565217391304,0.6071428571428571,0.5246913580246912,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,4.0,0.4611111111111111,0.5928571428571429,0.51875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,4.2,0.4624277456647399,0.5714285714285714,0.5111821086261981,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,4.4,0.4698795180722891,0.5571428571428572,0.5098039215686274,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,4.6000000000000005,0.475,0.5428571428571428,0.5066666666666667,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,4.8,0.4580645161290322,0.5071428571428571,0.4813559322033898,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,5.0,0.4466666666666666,0.4785714285714286,0.4620689655172414,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,5.2,0.4383561643835616,0.4571428571428571,0.4475524475524475,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,5.4,0.4347826086956521,0.4285714285714285,0.4316546762589928,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214013704,5.6000000000000005,0.4360902255639097,0.4142857142857143,0.4249084249084249,,,,,,,,,,,,,,,,,
LogisticRegression,20240214013704,,0.6538461538461539,0.53125,0.5862068965517242,100.0,0.61328125,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240214013704,,0.6956521739130435,0.5,0.5818181818181818,,0.6002604166666666,100.0,,,,,,,,,,,,,,
RandomForestClassifier,20240214013704,,0.7,0.4375,0.5384615384615384,,0.6751302083333334,1000.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240214013704,,0.6071428571428571,0.53125,0.5666666666666667,,0.5416666666666666,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240214013704,,0.5384615384615384,0.4375,0.4827586206896552,,0.47265625,,,,1000.0,,,,,,,,,,,
SVC,20240214013704,,0.0,0.0,0.0,,0.4153645833333333,,,,,100.0,0.0001,rbf,True,,,,,,,
ABOD,20240214013704,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240214013704,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240214013704,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240214014421,0.8,0.4351464435146444,0.6933333333333334,0.5347043701799487,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,1.0,0.4,0.3066666666666666,0.3471698113207547,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,1.2000000000000002,0.1818181818181818,0.0133333333333333,0.0248447204968944,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,2.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,2.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214014421,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240214014421,,0.5128205128205128,0.7407407407407407,0.6060606060606061,100.0,0.5364758698092031,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240214014421,,0.5142857142857142,0.6666666666666666,0.5806451612903226,,0.5707070707070707,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240214014421,,0.5142857142857142,0.6666666666666666,0.5806451612903226,,0.5909090909090909,1000.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240214014421,,0.3793103448275862,0.4074074074074074,0.3928571428571428,,0.5028058361391694,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240214014421,,0.4838709677419355,0.5555555555555556,0.5172413793103449,,0.5420875420875421,,,,1000.0,,,,,,,,,,,
SVC,20240214014421,,0.6666666666666666,0.074074074074074,0.1333333333333333,,0.4354657687991021,,,,,1.0,0.0001,rbf,True,,,,,,,
KNeighborsClassifier,20240214014421,,0.4827586206896552,0.5185185185185185,0.5,,0.5196408529741863,,,,,,,,,kd_tree,1.0,11.0,,,,
ABOD,20240214014421,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240214014421,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240214014421,,1.0,0.037037037037037,0.0714285714285714,,0.5185185185185185,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240214025229,0.8,0.4333333333333333,0.6933333333333334,0.5333333333333333,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,1.0,0.4144144144144144,0.3066666666666666,0.3524904214559387,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,1.2000000000000002,0.1818181818181818,0.0133333333333333,0.0248447204968944,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,2.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,2.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240214025229,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240214025229,,0.3783783783783784,0.5,0.4307692307692308,100.0,0.3973214285714286,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240214025229,,0.4571428571428571,0.5714285714285714,0.5079365079365079,,0.4564732142857142,100.0,,,,,,,,,,,,,,
RandomForestClassifier,20240214025229,,0.4444444444444444,0.4285714285714285,0.4363636363636363,,0.4933035714285714,100.0,,,,,,,,,,,,,,
