Classifier,Based on AE,sigma,precision,recall,f-score,max_iter,auc,n_estimators,max_depth,min_samples_leaf,numEstimators,C,gamma,kernel,probability,algorithm,leaf_size,n_neighbors,sigma_base,sigma_mult,contamination,n_bins
ReconstructionThreshold,20240228023756,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023756,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023756,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023756,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023756,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023756,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023756,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023756,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240228023756,,1.0,1.0,1.0,100.0,1.0,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240228023756,,1.0,1.0,1.0,,1.0,10.0,,,,,,,,,,,,,,
RandomForestClassifier,20240228023756,,1.0,1.0,1.0,,1.0,10.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240228023756,,1.0,1.0,1.0,,1.0,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240228023756,,1.0,1.0,1.0,,1.0,,,,1000.0,,,,,,,,,,,
SVC,20240228023756,,1.0,1.0,1.0,,1.0,,,,,1.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240228023756,,1.0,1.0,1.0,,1.0,,,,,,,,,kd_tree,1.0,1.0,,,,
GMM,20240228023756,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,-10.0,0.01,,
ABOD,20240228023756,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240228023756,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,,,1e-07,
HBOS,20240228023756,,1.0,0.6,0.7499999999999999,,0.8,,,,,,,,,,,,,,1e-07,3.0
ReconstructionThreshold,20240228023843,0.8,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,1.0,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,1.2000000000000002,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,1.4,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,1.6,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,1.8,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,2.0,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,2.2,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,2.4000000000000004,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,2.6,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,2.8,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,3.0,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,3.2,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,3.4000000000000004,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,3.6000000000000005,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,3.8,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,4.0,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,4.2,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,4.4,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,4.6000000000000005,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,4.8,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,5.0,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,5.2,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,5.4,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228023843,5.6000000000000005,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
LogisticRegression,20240228023843,,1.0,1.0,1.0,100.0,1.0,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240228023843,,1.0,0.75,0.8571428571428571,,1.0,10.0,,,,,,,,,,,,,,
RandomForestClassifier,20240228023843,,1.0,1.0,1.0,,1.0,10.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240228023843,,1.0,0.5,0.6666666666666666,,0.875,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240228023843,,1.0,0.5,0.6666666666666666,,1.0,,,,1000.0,,,,,,,,,,,
SVC,20240228023843,,1.0,0.5,0.6666666666666666,,1.0,,,,,10.0,0.1,rbf,True,,,,,,,
KNeighborsClassifier,20240228023843,,1.0,0.5,0.6666666666666666,,0.75,,,,,,,,,kd_tree,1.0,1.0,,,,
GMM,20240228023843,,0.8,1.0,0.888888888888889,,0.75,,,,,,,,,,,,-10.0,0.01,,
ABOD,20240228023843,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240228023843,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,,,1e-07,
HBOS,20240228023843,,1.0,0.5,0.6666666666666666,,0.75,,,,,,,,,,,,,,1e-07,3.0
ReconstructionThreshold,20240228024053,0.8,0.5384615384615384,0.875,0.6666666666666667,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,1.0,0.52,0.8125,0.6341463414634146,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,1.2000000000000002,0.52,0.8125,0.6341463414634146,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,1.4,0.4285714285714285,0.5625,0.4864864864864864,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,1.6,0.3684210526315789,0.4375,0.3999999999999999,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,1.8,0.2,0.1875,0.1935483870967742,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,2.0,0.0769230769230769,0.0625,0.0689655172413793,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,2.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,2.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024053,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240228024053,,1.0,1.0,1.0,100.0,1.0,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240228024053,,1.0,1.0,1.0,,1.0,10.0,,,,,,,,,,,,,,
RandomForestClassifier,20240228024053,,0.6666666666666666,1.0,0.8,,1.0,10.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240228024053,,0.6666666666666666,1.0,0.8,,1.0,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240228024053,,1.0,1.0,1.0,,1.0,,,,1000.0,,,,,,,,,,,
SVC,20240228024053,,0.6666666666666666,1.0,0.8,,1.0,,,,,1.0,0.1,rbf,True,,,,,,,
KNeighborsClassifier,20240228024053,,0.6666666666666666,1.0,0.8,,0.875,,,,,,,,,kd_tree,1.0,6.0,,,,
ABOD,20240228024053,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240228024053,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,,,1e-07,
HBOS,20240228024053,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,,,1e-07,3.0
ReconstructionThreshold,20240228024139,0.8,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,1.0,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,1.2000000000000002,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,1.4,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,1.6,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,1.8,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,2.0,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,2.2,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,2.4000000000000004,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,2.6,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,2.8,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,3.0,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,3.2,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,3.4000000000000004,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,3.6000000000000005,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,3.8,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,4.0,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,4.2,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,4.4,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,4.6000000000000005,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,4.8,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,5.0,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,5.2,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,5.4,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024139,5.6000000000000005,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
LogisticRegression,20240228024139,,1.0,1.0,1.0,100.0,1.0,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240228024139,,1.0,1.0,1.0,,1.0,10.0,,,,,,,,,,,,,,
RandomForestClassifier,20240228024139,,0.75,1.0,0.8571428571428571,,1.0,100.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240228024139,,0.75,1.0,0.8571428571428571,,0.888888888888889,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240228024139,,1.0,0.3333333333333333,0.5,,0.6666666666666666,,,,1000.0,,,,,,,,,,,
SVC,20240228024139,,1.0,1.0,1.0,,1.0,,,,,100.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240228024139,,1.0,1.0,1.0,,1.0,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240228024139,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240228024139,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,,,1e-07,
HBOS,20240228024139,,0.0,0.0,0.0,,0.3333333333333333,,,,,,,,,,,,,,1e-07,3.0
ReconstructionThreshold,20240228024327,0.8,0.5,0.875,0.6363636363636364,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,1.0,0.5,0.875,0.6363636363636364,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,1.2000000000000002,0.5,0.875,0.6363636363636364,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,1.4,0.4615384615384615,0.75,0.5714285714285714,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,1.6,0.3333333333333333,0.4375,0.3783783783783783,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,1.8,0.3,0.375,0.3333333333333332,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,2.0,0.2631578947368421,0.3125,0.2857142857142857,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,2.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,2.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024327,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240228024327,,1.0,1.0,1.0,100.0,1.0,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240228024327,,1.0,1.0,1.0,,1.0,10.0,,,,,,,,,,,,,,
RandomForestClassifier,20240228024327,,1.0,1.0,1.0,,1.0,10.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240228024327,,1.0,1.0,1.0,,1.0,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240228024327,,1.0,1.0,1.0,,1.0,,,,1000.0,,,,,,,,,,,
SVC,20240228024327,,1.0,1.0,1.0,,1.0,,,,,1.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240228024327,,1.0,1.0,1.0,,1.0,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240228024327,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240228024327,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1e-07,
HBOS,20240228024327,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1e-07,3.0
ReconstructionThreshold,20240228024415,0.8,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,1.0,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,1.2000000000000002,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,1.4,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,1.6,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,1.8,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,2.0,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,2.2,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,2.4000000000000004,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,2.6,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,2.8,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,3.0,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,3.2,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,3.4000000000000004,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,3.6000000000000005,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,3.8,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,4.0,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,4.2,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,4.4,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,4.6000000000000005,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,4.8,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,5.0,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,5.2,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,5.4,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024415,5.6000000000000005,0.5333333333333333,1.0,0.6956521739130436,,,,,,,,,,,,,,,,,
LogisticRegression,20240228024415,,1.0,1.0,1.0,100.0,1.0,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240228024415,,1.0,1.0,1.0,,1.0,100.0,,,,,,,,,,,,,,
RandomForestClassifier,20240228024415,,1.0,1.0,1.0,,1.0,100.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240228024415,,1.0,1.0,1.0,,1.0,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240228024415,,1.0,1.0,1.0,,1.0,,,,1000.0,,,,,,,,,,,
SVC,20240228024415,,1.0,1.0,1.0,,1.0,,,,,10.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240228024415,,1.0,1.0,1.0,,1.0,,,,,,,,,kd_tree,1.0,6.0,,,,
GMM,20240228024415,,0.6666666666666666,1.0,0.8,,0.5,,,,,,,,,,,,-10.0,0.01,,
ABOD,20240228024415,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240228024415,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1e-07,
HBOS,20240228024415,,1.0,0.25,0.4,,0.625,,,,,,,,,,,,,,1e-07,3.0
ReconstructionThreshold,20240228024547,0.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,1.2000000000000002,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,2.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,2.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024547,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240228024547,,0.6,1.0,0.7499999999999999,100.0,0.6666666666666667,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240228024547,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.7777777777777779,10.0,,,,,,,,,,,,,,
RandomForestClassifier,20240228024547,,0.6,1.0,0.7499999999999999,,0.6666666666666666,10.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240228024547,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.5555555555555556,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240228024547,,0.5,0.6666666666666666,0.5714285714285715,,0.7777777777777778,,,,1000.0,,,,,,,,,,,
SVC,20240228024547,,0.0,0.0,0.0,,0.3333333333333333,,,,,1.0,0.0001,rbf,True,,,,,,,
ABOD,20240228024547,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240228024547,,0.0,0.0,0.0,,0.3333333333333333,,,,,,,,,,,,,,1e-07,
HBOS,20240228024547,,0.5,0.3333333333333333,0.4,,0.5,,,,,,,,,,,,,,1e-07,3.0
ReconstructionThreshold,20240228024636,0.8,0.1111111111111111,0.0625,0.08,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,1.2000000000000002,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,2.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,2.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240228024636,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
