Classifier,Based on AE,sigma,precision,recall,f-score,max_iter,auc,n_estimators,max_depth,min_samples_leaf,numEstimators,C,gamma,kernel,probability,algorithm,leaf_size,n_neighbors,contamination,n_bins,sigma_base,sigma_mult
RandomForestClassifier,20240220143440,,1.0,0.1428571428571428,0.25,,0.6428571428571428,100.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240220143440,,0.4,0.2857142857142857,0.3333333333333333,,0.3956043956043956,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240220143440,,0.5,0.1428571428571428,0.2222222222222222,,0.5384615384615384,,,,1000.0,,,,,,,,,,,
SVC,20240220143440,,0.0,0.0,0.0,,0.8791208791208791,,,,,100.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240220143440,,1.0,0.5714285714285714,0.7272727272727273,,0.7857142857142857,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240220143440,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240220143440,,1.0,0.1428571428571428,0.25,,0.5714285714285714,,,,,,,,,,,,1e-07,,,
HBOS,20240220143440,,0.0,0.0,0.0,,0.4615384615384615,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240220143543,0.8,0.25,0.8518518518518519,0.3865546218487395,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,1.0,0.2272727272727272,0.7407407407407407,0.3478260869565217,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,1.2000000000000002,0.2117647058823529,0.6666666666666666,0.3214285714285714,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,1.4,0.2073170731707317,0.6296296296296297,0.3119266055045872,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,1.6,0.2151898734177215,0.6296296296296297,0.320754716981132,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,1.8,0.2162162162162162,0.5925925925925926,0.3168316831683168,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,2.0,0.2083333333333333,0.5555555555555556,0.303030303030303,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,2.2,0.2083333333333333,0.5555555555555556,0.303030303030303,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,2.4000000000000004,0.2238805970149253,0.5555555555555556,0.3191489361702128,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,2.6,0.1935483870967742,0.4444444444444444,0.2696629213483146,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,2.8,0.1935483870967742,0.4444444444444444,0.2696629213483146,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,3.0,0.1724137931034483,0.3703703703703703,0.2352941176470588,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,3.2,0.1886792452830188,0.3703703703703703,0.25,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,3.4000000000000004,0.2,0.3703703703703703,0.2597402597402597,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,3.6000000000000005,0.1914893617021276,0.3333333333333333,0.2432432432432432,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,3.8,0.2,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,4.0,0.1860465116279069,0.2962962962962963,0.2285714285714285,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,4.2,0.1904761904761904,0.2962962962962963,0.2318840579710145,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,4.4,0.1951219512195122,0.2962962962962963,0.2352941176470588,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,4.6000000000000005,0.2,0.2962962962962963,0.2388059701492537,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,4.8,0.2105263157894736,0.2962962962962963,0.2461538461538461,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,5.0,0.1891891891891892,0.2592592592592592,0.21875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,5.2,0.1891891891891892,0.2592592592592592,0.21875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,5.4,0.1944444444444444,0.2592592592592592,0.2222222222222222,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143543,5.6000000000000005,0.1944444444444444,0.2592592592592592,0.2222222222222222,,,,,,,,,,,,,,,,,
LogisticRegression,20240220143543,,0.0,0.0,0.0,100.0,0.4705882352941176,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240220143543,,0.3333333333333333,0.25,0.2857142857142857,,0.6617647058823529,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240220143543,,0.5,0.25,0.3333333333333333,,0.6617647058823529,1000.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240220143543,,0.25,0.25,0.25,,0.5220588235294118,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240220143543,,0.3333333333333333,0.25,0.2857142857142857,,0.7058823529411764,,,,1000.0,,,,,,,,,,,
SVC,20240220143543,,0.4,0.5,0.4444444444444445,,0.7941176470588235,,,,,10.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240220143543,,0.2,0.25,0.2222222222222222,,0.5073529411764706,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240220143543,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240220143543,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240220143543,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240220143642,0.8,0.2783505154639175,1.0,0.435483870967742,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,1.0,0.2783505154639175,1.0,0.435483870967742,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,1.2000000000000002,0.2783505154639175,1.0,0.435483870967742,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,1.4,0.2783505154639175,1.0,0.435483870967742,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,1.6,0.2783505154639175,1.0,0.435483870967742,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,1.8,0.2783505154639175,1.0,0.435483870967742,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,2.0,0.2783505154639175,1.0,0.435483870967742,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,2.2,0.2783505154639175,1.0,0.435483870967742,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,2.4000000000000004,0.2708333333333333,0.9629629629629628,0.4227642276422764,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,2.6,0.2708333333333333,0.9629629629629628,0.4227642276422764,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,2.8,0.2708333333333333,0.9629629629629628,0.4227642276422764,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,3.0,0.2708333333333333,0.9629629629629628,0.4227642276422764,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,3.2,0.2708333333333333,0.9629629629629628,0.4227642276422764,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,3.4000000000000004,0.2708333333333333,0.9629629629629628,0.4227642276422764,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,3.6000000000000005,0.2708333333333333,0.9629629629629628,0.4227642276422764,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,3.8,0.2708333333333333,0.9629629629629628,0.4227642276422764,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,4.0,0.2708333333333333,0.9629629629629628,0.4227642276422764,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,4.2,0.2736842105263158,0.9629629629629628,0.4262295081967213,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,4.4,0.2659574468085106,0.925925925925926,0.4132231404958678,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,4.6000000000000005,0.2688172043010752,0.925925925925926,0.4166666666666667,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,4.8,0.2688172043010752,0.925925925925926,0.4166666666666667,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,5.0,0.2717391304347826,0.925925925925926,0.4201680672268907,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,5.2,0.2637362637362637,0.8888888888888888,0.4067796610169492,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,5.4,0.2637362637362637,0.8888888888888888,0.4067796610169492,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143642,5.6000000000000005,0.2696629213483146,0.8888888888888888,0.4137931034482758,,,,,,,,,,,,,,,,,
LogisticRegression,20240220143642,,0.5,0.2,0.2857142857142857,100.0,0.5625,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240220143642,,1.0,1.0,1.0,,1.0,100.0,,,,,,,,,,,,,,
RandomForestClassifier,20240220143642,,1.0,1.0,1.0,,1.0,100.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240220143642,,0.5714285714285714,0.8,0.6666666666666666,,0.84375,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240220143642,,0.8,0.8,0.8000000000000002,,0.9625,,,,1000.0,,,,,,,,,,,
SVC,20240220143642,,1.0,0.8,0.888888888888889,,1.0,,,,,10.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240220143642,,1.0,1.0,1.0,,1.0,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240220143642,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240220143642,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240220143642,,0.5,0.2,0.2857142857142857,,0.56875,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240220143801,0.8,0.2391304347826087,0.8461538461538461,0.3728813559322034,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,1.0,0.2093023255813953,0.6923076923076923,0.3214285714285714,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,1.2000000000000002,0.216867469879518,0.6923076923076923,0.3302752293577981,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,1.4,0.2337662337662337,0.6923076923076923,0.3495145631067961,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,1.6,0.2266666666666666,0.6538461538461539,0.3366336633663366,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,1.8,0.2297297297297297,0.6538461538461539,0.3400000000000001,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,2.0,0.2328767123287671,0.6538461538461539,0.3434343434343435,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,2.2,0.2253521126760563,0.6153846153846154,0.3298969072164949,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,2.4000000000000004,0.217391304347826,0.5769230769230769,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,2.6,0.2238805970149253,0.5769230769230769,0.3225806451612903,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,2.8,0.2238805970149253,0.5769230769230769,0.3225806451612903,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,3.0,0.2272727272727272,0.5769230769230769,0.3260869565217391,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,3.2,0.2295081967213114,0.5384615384615384,0.3218390804597701,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,3.4000000000000004,0.2372881355932203,0.5384615384615384,0.3294117647058823,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,3.6000000000000005,0.2181818181818181,0.4615384615384615,0.2962962962962963,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,3.8,0.2156862745098039,0.4230769230769231,0.2857142857142857,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,4.0,0.22,0.4230769230769231,0.2894736842105262,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,4.2,0.25,0.4230769230769231,0.3142857142857143,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,4.4,0.2558139534883721,0.4230769230769231,0.3188405797101449,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,4.6000000000000005,0.2558139534883721,0.4230769230769231,0.3188405797101449,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,4.8,0.275,0.4230769230769231,0.3333333333333333,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,5.0,0.2702702702702703,0.3846153846153846,0.3174603174603174,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,5.2,0.25,0.3461538461538461,0.2903225806451613,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,5.4,0.25,0.3461538461538461,0.2903225806451613,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143801,5.6000000000000005,0.2571428571428571,0.3461538461538461,0.2950819672131147,,,,,,,,,,,,,,,,,
LogisticRegression,20240220143801,,0.8,0.4,0.5333333333333333,100.0,0.72,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240220143801,,0.6666666666666666,0.2,0.3076923076923076,,0.72,10.0,,,,,,,,,,,,,,
RandomForestClassifier,20240220143801,,1.0,0.1,0.1818181818181818,,0.6000000000000001,10.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240220143801,,0.8,0.4,0.5333333333333333,,0.685,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240220143801,,1.0,0.3,0.4615384615384615,,0.6849999999999999,,,,1000.0,,,,,,,,,,,
SVC,20240220143801,,0.5,0.1,0.1666666666666666,,0.68,,,,,10.0,0.001,rbf,True,,,,,,,
KNeighborsClassifier,20240220143801,,0.6,0.3,0.4,,0.55,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240220143801,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240220143801,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240220143801,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240220143859,0.8,0.2577319587628865,0.9615384615384616,0.4065040650406503,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,1.0,0.2340425531914893,0.8461538461538461,0.3666666666666667,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,1.2000000000000002,0.2340425531914893,0.8461538461538461,0.3666666666666667,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,1.4,0.2365591397849462,0.8461538461538461,0.3697478991596639,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,1.6,0.2365591397849462,0.8461538461538461,0.3697478991596639,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,1.8,0.2391304347826087,0.8461538461538461,0.3728813559322034,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,2.0,0.2417582417582417,0.8461538461538461,0.3760683760683761,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,2.2,0.2333333333333333,0.8076923076923077,0.3620689655172413,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,2.4000000000000004,0.2325581395348837,0.7692307692307693,0.3571428571428571,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,2.6,0.216867469879518,0.6923076923076923,0.3302752293577981,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,2.8,0.2278481012658227,0.6923076923076923,0.3428571428571428,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,3.0,0.2278481012658227,0.6923076923076923,0.3428571428571428,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,3.2,0.2307692307692307,0.6923076923076923,0.3461538461538461,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,3.4000000000000004,0.2307692307692307,0.6923076923076923,0.3461538461538461,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,3.6000000000000005,0.2266666666666666,0.6538461538461539,0.3366336633663366,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,3.8,0.2328767123287671,0.6538461538461539,0.3434343434343435,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,4.0,0.2361111111111111,0.6538461538461539,0.3469387755102041,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,4.2,0.2361111111111111,0.6538461538461539,0.3469387755102041,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,4.4,0.2361111111111111,0.6538461538461539,0.3469387755102041,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,4.6000000000000005,0.2361111111111111,0.6538461538461539,0.3469387755102041,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,4.8,0.2394366197183098,0.6538461538461539,0.3505154639175257,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,5.0,0.2394366197183098,0.6538461538461539,0.3505154639175257,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,5.2,0.2428571428571428,0.6538461538461539,0.3541666666666666,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,5.4,0.2428571428571428,0.6538461538461539,0.3541666666666666,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220143859,5.6000000000000005,0.2352941176470588,0.6153846153846154,0.3404255319148936,,,,,,,,,,,,,,,,,
LogisticRegression,20240220143859,,0.3333333333333333,0.25,0.2857142857142857,100.0,0.90625,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240220143859,,0.6666666666666666,0.5,0.5714285714285715,,0.828125,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240220143859,,0.6666666666666666,0.5,0.5714285714285715,,0.6953125,100.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240220143859,,0.4285714285714285,0.75,0.5454545454545454,,0.7890625,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240220143859,,0.4,0.5,0.4444444444444445,,0.765625,,,,1000.0,,,,,,,,,,,
SVC,20240220143859,,0.5,0.25,0.3333333333333333,,0.9375,,,,,100.0,0.001,rbf,True,,,,,,,
KNeighborsClassifier,20240220143859,,0.375,0.75,0.5,,0.71875,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240220143859,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240220143859,,0.0,0.0,0.0,,0.4375,,,,,,,,,,,,1e-07,,,
HBOS,20240220143859,,0.0,0.0,0.0,,0.4375,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240220144011,0.8,0.2352941176470588,0.8,0.3636363636363636,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,1.0,0.2469135802469135,0.8,0.3773584905660377,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,1.2000000000000002,0.2278481012658227,0.72,0.3461538461538461,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,1.4,0.2027027027027027,0.6,0.303030303030303,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,1.6,0.2,0.56,0.2947368421052632,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,1.8,0.2,0.52,0.2888888888888889,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,2.0,0.1967213114754098,0.48,0.2790697674418604,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,2.2,0.2105263157894736,0.48,0.2926829268292683,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,2.4000000000000004,0.2105263157894736,0.48,0.2926829268292683,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,2.6,0.2181818181818181,0.48,0.3,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,2.8,0.2222222222222222,0.48,0.3037974683544304,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,3.0,0.2264150943396226,0.48,0.3076923076923077,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,3.2,0.2083333333333333,0.4,0.273972602739726,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,3.4000000000000004,0.2,0.36,0.2571428571428571,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,3.6000000000000005,0.2,0.36,0.2571428571428571,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,3.8,0.1707317073170731,0.28,0.2121212121212121,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,4.0,0.175,0.28,0.2153846153846154,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,4.2,0.1891891891891892,0.28,0.2258064516129032,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,4.4,0.1944444444444444,0.28,0.2295081967213114,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,4.6000000000000005,0.1944444444444444,0.28,0.2295081967213114,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,4.8,0.2058823529411764,0.28,0.2372881355932203,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,5.0,0.2121212121212121,0.28,0.2413793103448276,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,5.2,0.1875,0.24,0.2105263157894736,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,5.4,0.1875,0.24,0.2105263157894736,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144011,5.6000000000000005,0.1666666666666666,0.2,0.1818181818181818,,,,,,,,,,,,,,,,,
LogisticRegression,20240220144011,,0.8,0.6666666666666666,0.7272727272727272,100.0,0.8452380952380952,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240220144011,,1.0,0.8333333333333334,0.9090909090909092,,0.9047619047619048,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240220144011,,1.0,0.6666666666666666,0.8,,0.9285714285714286,1000.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240220144011,,0.4545454545454545,0.8333333333333334,0.5882352941176471,,0.6726190476190477,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240220144011,,1.0,0.6666666666666666,0.8,,0.9285714285714284,,,,1000.0,,,,,,,,,,,
SVC,20240220144011,,1.0,0.8333333333333334,0.9090909090909092,,0.9047619047619048,,,,,1.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240220144011,,0.8333333333333334,0.8333333333333334,0.8333333333333334,,0.8571428571428572,,,,,,,,,kd_tree,1.0,6.0,,,,
ABOD,20240220144011,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240220144011,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240220144011,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240220144113,0.8,0.2584269662921348,0.92,0.4035087719298246,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,1.0,0.25,0.88,0.3893805309734514,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,1.2000000000000002,0.2528735632183908,0.88,0.3928571428571428,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,1.4,0.238095238095238,0.8,0.3669724770642201,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,1.6,0.238095238095238,0.8,0.3669724770642201,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,1.8,0.238095238095238,0.8,0.3669724770642201,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,2.0,0.2289156626506024,0.76,0.3518518518518518,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,2.2,0.225,0.72,0.3428571428571428,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,2.4000000000000004,0.2337662337662337,0.72,0.3529411764705882,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,2.6,0.2222222222222222,0.64,0.3298969072164948,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,2.8,0.2285714285714285,0.64,0.3368421052631579,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,3.0,0.208955223880597,0.56,0.3043478260869565,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,3.2,0.2,0.52,0.2888888888888889,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,3.4000000000000004,0.203125,0.52,0.2921348314606741,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,3.6000000000000005,0.1935483870967742,0.48,0.2758620689655172,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,3.8,0.1967213114754098,0.48,0.2790697674418604,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,4.0,0.2,0.48,0.2823529411764706,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,4.2,0.2068965517241379,0.48,0.2891566265060241,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,4.4,0.2068965517241379,0.48,0.2891566265060241,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,4.6000000000000005,0.2068965517241379,0.48,0.2891566265060241,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,4.8,0.2068965517241379,0.48,0.2891566265060241,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,5.0,0.2068965517241379,0.48,0.2891566265060241,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,5.2,0.2105263157894736,0.48,0.2926829268292683,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,5.4,0.2142857142857142,0.48,0.2962962962962962,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220144113,5.6000000000000005,0.2142857142857142,0.48,0.2962962962962962,,,,,,,,,,,,,,,,,
LogisticRegression,20240220144113,,0.4,0.3333333333333333,0.3636363636363636,100.0,0.5476190476190477,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240220144113,,1.0,0.5,0.6666666666666666,,0.9047619047619048,10.0,,,,,,,,,,,,,,
RandomForestClassifier,20240220144113,,1.0,0.3333333333333333,0.5,,0.8452380952380952,1000.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240220144113,,1.0,0.5,0.6666666666666666,,0.8035714285714286,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240220144113,,0.5,0.5,0.5,,0.7619047619047619,,,,1000.0,,,,,,,,,,,
SVC,20240220144113,,0.6666666666666666,0.3333333333333333,0.4444444444444444,,0.75,,,,,10.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240220144113,,0.375,0.5,0.4285714285714285,,0.5714285714285714,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240220144113,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240220144113,,0.4,0.3333333333333333,0.3636363636363636,,0.5595238095238094,,,,,,,,,,,,1e-07,,,
HBOS,20240220144113,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240220205647,0.8,0.3571428571428571,0.925925925925926,0.5154639175257733,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220205647,1.0,0.3382352941176471,0.8518518518518519,0.4842105263157895,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220205647,1.2000000000000002,0.3181818181818182,0.7777777777777778,0.4516129032258064,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240220205647,1.4,0.296875,0.7037037037037037,0.4175824175824176,,,,,,,,,,,,,,,,,
